PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22
0.4857006840918675,-1.4241742604629004,-0.22852094014422497,-0.7556213769699669,-1.723778452993785,0.0861208071471596,-1.1039918107760232,-1.2529127305735115,-1.7478951225314576,-0.6160737599448005,0.834266301527334,0.04557104565333411,0.14513854055295186,0.5496210019136143,0.5877421956261091,1.0226379057013646,0.28025221277640233,0.9629194220865687,-1.238875037163966e-15,-4.3455178022143085e-16,5.035974321671532e-16,-1.1170981241496552e-15
-0.370937461121728,-0.6388838987471905,1.6784863321439154,1.2243824689397915,1.0393620131255263,1.499780981520766,0.9891288786389218,0.3168886110294288,-1.0363350028294054,1.3450673888988478,1.542649937395956,-0.5458707692471475,-0.04031030169273663,-0.9523698088137444,0.7921946250385904,-0.8688528514304565,0.01563736356564391,1.2883131229354812,-9.195411419938124e-16,1.4442714068753873e-15,2.1930117404279103e-15,-8.994585432731049e-17
-3.5423586080573397,0.10557744003101274,0.635663521923868,-0.8403844027050343,-0.35875859098201857,0.6208613192598477,0.15791630249878336,0.1319031794357203,-0.011892471112434425,0.1075138357207376,0.9390584503899561,0.5027036796880016,-0.40595772642490296,-0.4235034303566624,0.6054203497812704,-0.5520070663167358,0.41452410386402866,0.1796259062993333,2.414842893757078e-17,2.230260797877151e-16,5.415549912979897e-16,-8.994585432731049e-17
1.4079377011363003,0.5005174825610563,-2.851609536187678,0.6038164531081547,-0.5679257443899236,1.1875412447787264,0.5220051965760282,-0.3735822173718221,-0.004762145152904306,-0.42352793254091475,0.02930468660049351,-0.24955066251260563,0.14787129030162877,-0.6841102729871996,-0.029575416340742212,-0.35524981267349776,0.08977517731316265,0.43370622474493076,-7.31408613075516e-17,-1.569960240651417e-16,2.8155282724212186e-16,-1.1789740198701428e-16
2.963145789495959,-0.293246630504524,-1.3712411818278551,-0.0912972282954522,1.7846770268710426,0.4131713514531881,0.6206548578870403,-0.21625282570434573,0.04823217740301397,0.1954232799869854,-0.4371759485140694,-1.3464982915696875,0.7245557716371533,0.7865920189221814,-0.475351679287067,-0.17348082725863967,0.38083707531259187,0.1610507506544566,7.0401525593005805e-16,-6.010852339152044e-16,2.676750394343074e-16,-6.174977630683347e-16
-0.15381225484071517,-0.662663853462935,-1.5166743820988342,3.7871719578053216,-0.3153591246818549,-2.6442465476886023,0.22731334031136502,-2.420731153769285,2.3043132541790037,-0.8303705246840702,1.5167416044046242,-0.5282842126473415,-0.6908329260064424,0.9058661653902158,-1.340357417407227,-0.3551393222863297,-0.5058573518023439,-0.7544827791795601,-8.225414029295322e-16,6.201600931724678e-16,-9.587744580812952e-16,3.2619180786304833e-16
1.5588065652423806,1.0137493479256279,0.48538459126779804,-0.22616678257087153,0.2022300296733847,-1.1760666395937756,0.6457736197114466,-0.11729117467168038,1.1328752317608206,0.22288081309755398,-0.7785906479075724,-0.48286500239505464,0.11439454564978824,-1.1321856440221065,0.944158474998303,1.3990471825171602,-0.737980734630113,0.47181062199506285,-1.238875037163966e-15,5.091377907099522e-16,1.2668757615969483e-15,1.6584594374132362e-15
-2.5844563172170987,1.1749299095913934,0.6874327600081538,-1.2318534235542282,-2.454236914623505,1.067882855001504,1.2412107167398108,0.11956195769985015,0.09277261126784671,-0.16057265846027613,0.007927753792271662,1.0276850657229155,-0.5399905034772641,0.1689431823762101,-0.265145076800507,-0.7049225790800454,-0.9081130587168531,0.2673869322680405,-8.640299907625544e-16,1.1200377732519945e-16,5.415549912979897e-16,-4.230127617148575e-16
1.0722550111825024,-0.6865461321108768,-0.7172190718411727,1.550657075883571,1.4161378960254032,-1.2786766311444728,-1.7798810855425997,-1.2313668586742994,2.820079408124879,1.065531904532821,1.7804566584467978,-0.22733817906424195,0.5697381868780848,-0.080178206700641,-0.12623112069496054,-1.3199756817998753,-0.008460340955343666,0.2599101332395936,-7.947858273139033e-16,5.6464894194121e-16,9.338088542094013e-16,9.368144714068844e-16
-1.1201589778584147,1.9437193832167947,1.6291305662764541,0.10273676991968998,2.1636269525095835,-0.3782972653619632,-0.11921496291327206,1.4427329831162121,0.4930514057616196,-0.6433040443882738,0.07557913922116473,1.4307509743536004,1.3358752408321946,0.1700293856554725,-0.07095202012888928,-0.5558908891512849,0.7161319566147095,0.7461783484572405,1.8005052683378214e-15,1.1200377732519945e-16,1.4158556231903005e-15,-1.200168878952467e-15
